Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/15,18:42,1.66,-,1.642
2021/01/15,18:48,1.682,-,1.649
2021/01/15,18:54,1.702,-,1.674
2021/01/15,19:00,1.722,-,1.691
2021/01/15,19:06,1.741,-,1.72
2021/01/15,19:12,1.759,-,1.737
2021/01/15,19:18,1.776,-,1.764
2021/01/15,19:24,1.791,-,1.793
2021/01/15,19:30,1.806,-,1.815
2021/01/15,19:36,1.819,-,1.831
2021/01/15,19:42,1.83,-,1.834
2021/01/15,19:48,1.841,-,1.842
2021/01/15,19:54,1.85,-,1.863
2021/01/15,20:00,1.857,-,1.87
2021/01/15,20:06,1.863,-,1.871
2021/01/15,20:12,1.867,-,1.874
2021/01/15,20:18,1.869,-,1.881
2021/01/15,20:24,1.869,-,1.894
2021/01/15,20:30,1.868,-,1.894
2021/01/15,20:36,1.865,-,1.889
2021/01/15,20:42,1.859,-,1.873
2021/01/15,20:48,1.852,-,1.865
2021/01/15,20:54,1.842,-,1.85
2021/01/15,21:00,1.831,-,1.824
2021/01/15,21:06,1.817,-,1.808
2021/01/15,21:12,1.802,-,1.793
2021/01/15,21:18,1.784,-,1.782
2021/01/15,21:24,1.764,-,1.765
2021/01/15,21:30,1.742,-,1.751
2021/01/15,21:36,1.718,-,1.717
2021/01/15,21:42,1.692,-,1.686
2021/01/15,21:48,1.664,-,1.657
2021/01/15,21:54,1.633,-,1.627
2021/01/15,22:00,1.601,-,1.586
2021/01/15,22:06,1.567,-,1.553
2021/01/15,22:12,1.532,-,1.515
2021/01/15,22:18,1.494,-,1.477
2021/01/15,22:24,1.455,-,1.425
2021/01/15,22:30,1.414,-,1.377
2021/01/15,22:36,1.372,-,1.322
2021/01/15,22:42,1.328,-,1.278
2021/01/15,22:48,1.283,-,1.236
2021/01/15,22:54,1.237,-,1.187
2021/01/15,23:00,1.19,-,1.137
2021/01/15,23:06,1.142,-,1.083
2021/01/15,23:12,1.093,-,1.021
2021/01/15,23:18,1.044,-,0.969
2021/01/15,23:24,0.994,-,0.903
2021/01/15,23:30,0.943,-,0.85
2021/01/15,23:36,0.892,-,0.808
2021/01/15,23:42,0.841,-,0.774
2021/01/15,23:48,0.789,-,0.732
2021/01/15,23:54,0.738,-,0.687
2021/01/16,00:00,0.687,-,0.641
2021/01/16,00:06,0.637,-,0.581
2021/01/16,00:12,0.586,-,0.512
2021/01/16,00:18,0.537,-,0.446
2021/01/16,00:24,0.488,-,0.396
2021/01/16,00:30,0.44,-,0.347
2021/01/16,00:36,0.393,-,0.32
2021/01/16,00:42,0.347,-,0.285
2021/01/16,00:48,0.302,-,0.249
2021/01/16,00:54,0.259,-,0.183
2021/01/16,01:00,0.217,-,0.121
2021/01/16,01:06,0.176,-,0.083
2021/01/16,01:12,0.137,-,0.037
2021/01/16,01:18,0.1,-,0.014
2021/01/16,01:24,0.064,-,-0.017
2021/01/16,01:30,0.031,-,-0.046
2021/01/16,01:36,-0.001,-,-0.073
2021/01/16,01:42,-0.031,-,-0.098
2021/01/16,01:48,-0.059,-,-0.125
2021/01/16,01:54,-0.085,-,-0.163
2021/01/16,02:00,-0.109,-,-0.191
2021/01/16,02:06,-0.131,-,-0.211
2021/01/16,02:12,-0.151,-,-0.234
2021/01/16,02:18,-0.168,-,-0.247
2021/01/16,02:24,-0.184,-,-0.275
2021/01/16,02:30,-0.198,-,-0.295
2021/01/16,02:36,-0.209,-,-0.312
2021/01/16,02:42,-0.219,-,-0.319
2021/01/16,02:48,-0.226,-,-0.333
2021/01/16,02:54,-0.232,-,-0.343
2021/01/16,03:00,-0.235,-,-0.337
2021/01/16,03:06,-0.237,-,-0.332
2021/01/16,03:12,-0.237,-,-0.334
2021/01/16,03:18,-0.234,-,-0.333
2021/01/16,03:24,-0.23,-,-0.321
2021/01/16,03:30,-0.224,-,-0.327
2021/01/16,03:36,-0.216,-,-0.33
2021/01/16,03:42,-0.207,-,-0.312
2021/01/16,03:48,-0.196,-,-0.299
2021/01/16,03:54,-0.183,-,-0.296
2021/01/16,04:00,-0.168,-,-0.281
2021/01/16,04:06,-0.152,-,-0.256
2021/01/16,04:12,-0.134,-,-0.23
2021/01/16,04:18,-0.115,-,-0.202
2021/01/16,04:24,-0.094,-,-0.183
2021/01/16,04:30,-0.072,-,-0.165
2021/01/16,04:36,-0.048,-,-0.138
2021/01/16,04:42,-0.023,-,-0.118
2021/01/16,04:48,0.003,-,-0.109
2021/01/16,04:54,0.03,-,-0.06
2021/01/16,05:00,0.058,-,-0.026
2021/01/16,05:06,0.088,-,0.02
2021/01/16,05:12,0.118,-,0.052
2021/01/16,05:18,0.149,-,0.101
2021/01/16,05:24,0.181,-,0.126
2021/01/16,05:30,0.214,-,0.16
2021/01/16,05:36,0.248,-,0.187
2021/01/16,05:42,0.282,-,0.217
2021/01/16,05:48,0.317,-,0.249
2021/01/16,05:54,0.352,-,0.298
2021/01/16,06:00,0.388,-,0.342
2021/01/16,06:06,0.424,-,0.39
2021/01/16,06:12,0.461,-,0.44
2021/01/16,06:18,0.498,-,0.481
2021/01/16,06:24,0.535,-,0.511
2021/01/16,06:30,0.572,-,0.541
2021/01/16,06:36,0.609,-,0.596
2021/01/16,06:42,0.647,-,0.635
2021/01/16,06:48,0.684,-,0.674
2021/01/16,06:54,0.722,-,0.713
2021/01/16,07:00,0.759,-,0.745
2021/01/16,07:06,0.796,-,0.766
2021/01/16,07:12,0.833,-,0.816
2021/01/16,07:18,0.87,-,0.857
2021/01/16,07:24,0.907,-,0.88
2021/01/16,07:30,0.943,-,0.901
2021/01/16,07:36,0.979,-,0.924
2021/01/16,07:42,1.015,-,0.97
2021/01/16,07:48,1.05,-,0.995
2021/01/16,07:54,1.085,-,1.035
2021/01/16,08:00,1.118,-,1.085
2021/01/16,08:06,1.152,-,1.115
2021/01/16,08:12,1.184,-,1.155
2021/01/16,08:18,1.216,-,1.189
2021/01/16,08:24,1.246,-,1.206
2021/01/16,08:30,1.276,-,1.229
2021/01/16,08:36,1.305,-,1.264
2021/01/16,08:42,1.332,-,1.295
2021/01/16,08:48,1.359,-,1.338
2021/01/16,08:54,1.384,-,1.376
2021/01/16,09:00,1.408,-,1.383
2021/01/16,09:06,1.43,-,1.4
2021/01/16,09:12,1.451,-,1.417
2021/01/16,09:18,1.47,-,1.432
2021/01/16,09:24,1.488,-,1.461
2021/01/16,09:30,1.504,-,1.486
2021/01/16,09:36,1.518,-,1.478
2021/01/16,09:42,1.531,-,1.482
2021/01/16,09:48,1.542,-,1.48
2021/01/16,09:54,1.552,-,1.493
2021/01/16,10:00,1.559,-,1.484
2021/01/16,10:06,1.565,-,1.516
2021/01/16,10:12,1.569,-,1.53
2021/01/16,10:18,1.571,-,1.528
2021/01/16,10:24,1.572,-,1.539
2021/01/16,10:30,1.57,-,1.533
2021/01/16,10:36,1.567,-,1.547
2021/01/16,10:42,1.563,-,1.509
2021/01/16,10:48,1.556,-,1.522
2021/01/16,10:54,1.548,-,1.498
2021/01/16,11:00,1.539,-,1.511
2021/01/16,11:06,1.528,-,1.503
2021/01/16,11:12,1.516,-,1.499
2021/01/16,11:18,1.502,-,1.467
2021/01/16,11:24,1.487,-,1.465
2021/01/16,11:30,1.47,-,1.438
2021/01/16,11:36,1.453,-,1.429
2021/01/16,11:42,1.434,-,1.434
2021/01/16,11:48,1.415,-,1.407
2021/01/16,11:54,1.394,-,1.377
2021/01/16,12:00,1.373,-,1.368
2021/01/16,12:06,1.351,-,1.369
2021/01/16,12:12,1.329,-,1.33
2021/01/16,12:18,1.305,-,1.306
2021/01/16,12:24,1.282,-,1.289
2021/01/16,12:30,1.258,-,1.24
2021/01/16,12:36,1.234,-,1.245
2021/01/16,12:42,1.21,-,1.205
2021/01/16,12:48,1.185,-,1.166
2021/01/16,12:54,1.161,-,1.145
2021/01/16,13:00,1.137,-,1.12
2021/01/16,13:06,1.114,-,1.107
2021/01/16,13:12,1.09,-,1.1
2021/01/16,13:18,1.068,-,1.061
2021/01/16,13:24,1.046,-,1.029
2021/01/16,13:30,1.024,-,1.011
2021/01/16,13:36,1.003,-,0.984
2021/01/16,13:42,0.983,-,0.957
2021/01/16,13:48,0.964,-,0.941
2021/01/16,13:54,0.946,-,0.929
2021/01/16,14:00,0.929,-,0.903
2021/01/16,14:06,0.913,-,0.9
2021/01/16,14:12,0.898,-,0.889
2021/01/16,14:18,0.884,-,0.856
2021/01/16,14:24,0.871,-,0.855
2021/01/16,14:30,0.86,-,0.849
2021/01/16,14:36,0.85,-,0.809
2021/01/16,14:42,0.841,-,0.812
2021/01/16,14:48,0.833,-,0.782
2021/01/16,14:54,0.827,-,0.779
2021/01/16,15:00,0.822,-,0.776
2021/01/16,15:06,0.818,-,0.766
2021/01/16,15:12,0.815,-,0.781
2021/01/16,15:18,0.814,-,0.785
2021/01/16,15:24,0.814,-,0.793
2021/01/16,15:30,0.815,-,0.794
2021/01/16,15:36,0.818,-,0.778
2021/01/16,15:42,0.822,-,0.795
2021/01/16,15:48,0.827,-,0.794
2021/01/16,15:54,0.833,-,0.817
2021/01/16,16:00,0.841,-,0.818
2021/01/16,16:06,0.849,-,0.838
2021/01/16,16:12,0.859,-,0.834
2021/01/16,16:18,0.87,-,0.864
2021/01/16,16:24,0.883,-,0.88
2021/01/16,16:30,0.896,-,0.908
2021/01/16,16:36,0.91,-,0.916
2021/01/16,16:42,0.925,-,0.923
2021/01/16,16:48,0.942,-,0.926
2021/01/16,16:54,0.959,-,0.949
2021/01/16,17:00,0.977,-,0.966
2021/01/16,17:06,0.996,-,0.998
2021/01/16,17:12,1.016,-,1.008
2021/01/16,17:18,1.036,-,1.031
2021/01/16,17:24,1.058,-,1.049
2021/01/16,17:30,1.079,-,1.087
2021/01/16,17:36,1.102,-,1.108
2021/01/16,17:42,1.124,-,1.121
2021/01/16,17:48,1.148,-,1.161
2021/01/16,17:54,1.171,-,1.182
2021/01/16,18:00,1.195,-,1.203
2021/01/16,18:06,1.219,-,1.243
2021/01/16,18:12,1.243,-,1.256
2021/01/16,18:18,1.267,-,1.288
2021/01/16,18:24,1.291,-,1.323
2021/01/16,18:30,1.315,-,1.333
2021/01/16,18:36,1.339,-,1.363
2021/01/16,18:42,1.363,-,1.38
2021/01/16,18:48,1.386,-,1.404
2021/01/16,18:54,1.409,-,1.448
2021/01/16,19:00,1.432,-,1.465
2021/01/16,19:06,1.454,-,1.463
2021/01/16,19:12,1.476,-,1.504
2021/01/16,19:18,1.497,-,1.52
2021/01/16,19:24,1.517,-,1.547
2021/01/16,19:30,1.537,-,1.571
2021/01/16,19:36,1.556,-,1.589
2021/01/16,19:42,1.574,-,1.585
2021/01/16,19:48,1.592,-,1.601
2021/01/16,19:54,1.608,-,1.632
2021/01/16,20:00,1.624,-,1.639
2021/01/16,20:06,1.639,-,1.668
2021/01/16,20:12,1.652,-,1.681
2021/01/16,20:18,1.665,-,1.692
2021/01/16,20:24,1.676,-,1.708
2021/01/16,20:30,1.686,-,1.732
2021/01/16,20:36,1.695,-,1.729
2021/01/16,20:42,1.702,-,1.715
2021/01/16,20:48,1.708,-,1.736
2021/01/16,20:54,1.713,-,1.744
2021/01/16,21:00,1.716,-,1.742
2021/01/16,21:06,1.717,-,1.76
2021/01/16,21:12,1.717,-,1.757
2021/01/16,21:18,1.715,-,1.745
2021/01/16,21:24,1.711,-,1.743
2021/01/16,21:30,1.706,-,1.746
2021/01/16,21:36,1.699,-,1.742
2021/01/16,21:42,1.69,-,1.727
2021/01/16,21:48,1.679,-,1.712
2021/01/16,21:54,1.666,-,1.691
2021/01/16,22:00,1.652,-,1.67
2021/01/16,22:06,1.635,-,1.655
2021/01/16,22:12,1.617,-,1.66
2021/01/16,22:18,1.597,-,1.628
2021/01/16,22:24,1.575,-,1.615
2021/01/16,22:30,1.551,-,1.575
2021/01/16,22:36,1.525,-,1.552
2021/01/16,22:42,1.498,-,1.526
2021/01/16,22:48,1.469,-,1.491
2021/01/16,22:54,1.438,-,1.45
2021/01/16,23:00,1.406,-,1.418
2021/01/16,23:06,1.373,-,1.383
2021/01/16,23:12,1.338,-,1.36
2021/01/16,23:18,1.301,-,1.318
2021/01/16,23:24,1.264,-,1.26
2021/01/16,23:30,1.225,-,1.209
2021/01/16,23:36,1.185,-,1.173
2021/01/16,23:42,1.144,-,1.118
2021/01/16,23:48,1.103,-,1.081
2021/01/16,23:54,1.06,-,1.038
2021/01/17,00:00,1.017,-,0.997
2021/01/17,00:06,0.974,-,0.939
2021/01/17,00:12,0.93,-,0.912
2021/01/17,00:18,0.885,-,0.853
2021/01/17,00:24,0.841,-,0.818
2021/01/17,00:30,0.796,-,0.763
2021/01/17,00:36,0.752,-,0.723
2021/01/17,00:42,0.707,-,0.69
2021/01/17,00:48,0.663,-,0.624
2021/01/17,00:54,0.619,-,0.592
2021/01/17,01:00,0.575,-,0.555
2021/01/17,01:06,0.533,-,0.504
2021/01/17,01:12,0.491,-,0.463
2021/01/17,01:18,0.449,-,0.433
2021/01/17,01:24,0.409,-,0.391
2021/01/17,01:30,0.37,-,0.335
2021/01/17,01:36,0.331,-,0.298
2021/01/17,01:42,0.295,-,0.258
2021/01/17,01:48,0.259,-,0.245
2021/01/17,01:54,0.225,-,0.196
2021/01/17,02:00,0.192,-,0.162
2021/01/17,02:06,0.161,-,0.132
2021/01/17,02:12,0.131,-,0.123
2021/01/17,02:18,0.103,-,0.094
2021/01/17,02:24,0.077,-,0.064
2021/01/17,02:30,0.052,-,0.044
2021/01/17,02:36,0.029,-,0.021
2021/01/17,02:42,0.008,-,-0.022
2021/01/17,02:48,-0.011,-,-0.041
2021/01/17,02:54,-0.028,-,-0.055
2021/01/17,03:00,-0.043,-,-0.065
2021/01/17,03:06,-0.057,-,-0.085
2021/01/17,03:12,-0.069,-,-0.081
2021/01/17,03:18,-0.078,-,-0.11
2021/01/17,03:24,-0.086,-,-0.116
2021/01/17,03:30,-0.093,-,-0.129
2021/01/17,03:36,-0.097,-,-0.14
2021/01/17,03:42,-0.099,-,-0.13
2021/01/17,03:48,-0.1,-,-0.142
2021/01/17,03:54,-0.099,-,-0.123
2021/01/17,04:00,-0.096,-,-0.13
2021/01/17,04:06,-0.092,-,-0.123
2021/01/17,04:12,-0.086,-,-0.131
2021/01/17,04:18,-0.078,-,-0.095
2021/01/17,04:24,-0.069,-,-0.125
2021/01/17,04:30,-0.058,-,-0.109
2021/01/17,04:36,-0.045,-,-0.068
2021/01/17,04:42,-0.031,-,-0.064
2021/01/17,04:48,-0.016,-,-0.074
2021/01/17,04:54,0.001,-,-0.037
2021/01/17,05:00,0.02,-,-0.028
2021/01/17,05:06,0.039,-,-0.019
2021/01/17,05:12,0.06,-,0.013
2021/01/17,05:18,0.083,-,0.04
2021/01/17,05:24,0.106,-,0.071
2021/01/17,05:30,0.131,-,0.101
2021/01/17,05:36,0.157,-,0.126
2021/01/17,05:42,0.184,-,0.18
2021/01/17,05:48,0.211,-,0.197
2021/01/17,05:54,0.24,-,0.221
2021/01/17,06:00,0.27,-,0.248
2021/01/17,06:06,0.3,-,0.268
2021/01/17,06:12,0.331,-,0.305
2021/01/17,06:18,0.363,-,0.344
2021/01/17,06:24,0.396,-,0.38
2021/01/17,06:30,0.429,-,0.419
2021/01/17,06:36,0.462,-,0.473
2021/01/17,06:42,0.496,-,0.51
2021/01/17,06:48,0.53,-,0.542
2021/01/17,06:54,0.564,-,0.573
2021/01/17,07:00,0.599,-,0.613
2021/01/17,07:06,0.634,-,0.652
2021/01/17,07:12,0.668,-,0.681
2021/01/17,07:18,0.703,-,0.727
2021/01/17,07:24,0.738,-,0.755
2021/01/17,07:30,0.773,-,0.783
2021/01/17,07:36,0.808,-,0.829
2021/01/17,07:42,0.843,-,0.864
2021/01/17,07:48,0.877,-,0.889
2021/01/17,07:54,0.911,-,0.924
2021/01/17,08:00,0.945,-,0.948
2021/01/17,08:06,0.979,-,0.979
2021/01/17,08:12,1.012,-,1.017
2021/01/17,08:18,1.045,-,1.051
2021/01/17,08:24,1.077,-,1.085
2021/01/17,08:30,1.109,-,1.118
2021/01/17,08:36,1.14,-,1.151
2021/01/17,08:42,1.171,-,1.193
2021/01/17,08:48,1.201,-,1.223
2021/01/17,08:54,1.23,-,1.232
2021/01/17,09:00,1.258,-,1.278
2021/01/17,09:06,1.286,-,1.301
2021/01/17,09:12,1.312,-,1.33
2021/01/17,09:18,1.338,-,1.35
2021/01/17,09:24,1.362,-,1.362
2021/01/17,09:30,1.385,-,1.393
2021/01/17,09:36,1.407,-,1.417
2021/01/17,09:42,1.428,-,1.449
2021/01/17,09:48,1.448,-,1.47
2021/01/17,09:54,1.466,-,1.486
2021/01/17,10:00,1.483,-,1.483
2021/01/17,10:06,1.498,-,1.515
2021/01/17,10:12,1.512,-,1.538
2021/01/17,10:18,1.524,-,1.527
2021/01/17,10:24,1.535,-,1.555
2021/01/17,10:30,1.544,-,1.553
2021/01/17,10:36,1.552,-,1.557
2021/01/17,10:42,1.558,-,1.573
2021/01/17,10:48,1.562,-,1.563
2021/01/17,10:54,1.564,-,1.573
2021/01/17,11:00,1.565,-,1.586
2021/01/17,11:06,1.565,-,1.588
2021/01/17,11:12,1.563,-,1.577
2021/01/17,11:18,1.559,-,1.563
2021/01/17,11:24,1.553,-,1.561
2021/01/17,11:30,1.547,-,1.555
2021/01/17,11:36,1.538,-,1.547
2021/01/17,11:42,1.529,-,1.54
2021/01/17,11:48,1.518,-,1.528
2021/01/17,11:54,1.505,-,1.525
2021/01/17,12:00,1.491,-,1.514
2021/01/17,12:06,1.477,-,1.512
2021/01/17,12:12,1.461,-,1.504
2021/01/17,12:18,1.443,-,1.484
2021/01/17,12:24,1.425,-,1.472
2021/01/17,12:30,1.406,-,1.44
2021/01/17,12:36,1.386,-,1.441
2021/01/17,12:42,1.366,-,1.419
2021/01/17,12:48,1.344,-,1.393
2021/01/17,12:54,1.322,-,1.385
2021/01/17,13:00,1.3,-,1.363
2021/01/17,13:06,1.277,-,1.342
2021/01/17,13:12,1.254,-,1.323
2021/01/17,13:18,1.23,-,1.28
2021/01/17,13:24,1.206,-,1.246
2021/01/17,13:30,1.183,-,1.214
2021/01/17,13:36,1.159,-,1.2
2021/01/17,13:42,1.135,-,1.183
2021/01/17,13:48,1.112,-,1.147
2021/01/17,13:54,1.089,-,1.126
2021/01/17,14:00,1.066,-,1.101
2021/01/17,14:06,1.044,-,1.058
2021/01/17,14:12,1.022,-,1.032
2021/01/17,14:18,1.001,-,1.019
2021/01/17,14:24,0.98,-,1.003
2021/01/17,14:30,0.961,-,0.979
2021/01/17,14:36,0.942,-,0.964
2021/01/17,14:42,0.924,-,0.952
2021/01/17,14:48,0.907,-,0.915
2021/01/17,14:54,0.891,-,0.899
2021/01/17,15:00,0.876,-,0.887
2021/01/17,15:06,0.861,-,0.864
2021/01/17,15:12,0.848,-,0.866
2021/01/17,15:18,0.837,-,0.849
2021/01/17,15:24,0.826,-,0.84
2021/01/17,15:30,0.816,-,0.827
2021/01/17,15:36,0.808,-,0.821
2021/01/17,15:42,0.8,-,0.816
2021/01/17,15:48,0.794,-,0.8
2021/01/17,15:54,0.789,-,0.793
2021/01/17,16:00,0.785,-,0.799
2021/01/17,16:06,0.782,-,0.804
2021/01/17,16:12,0.781,-,0.811
2021/01/17,16:18,0.781,-,0.81
2021/01/17,16:24,0.781,-,0.811
2021/01/17,16:30,0.783,-,0.807
2021/01/17,16:36,0.786,-,0.806
2021/01/17,16:42,0.79,-,0.802
2021/01/17,16:48,0.796,-,0.818
2021/01/17,16:54,0.802,-,0.838
2021/01/17,17:00,0.81,-,0.84
2021/01/17,17:06,0.818,-,0.868
2021/01/17,17:12,0.828,-,0.879
2021/01/17,17:18,0.838,-,0.882
2021/01/17,17:24,0.85,-,0.902
2021/01/17,17:30,0.862,-,0.908
2021/01/17,17:36,0.875,-,0.932
2021/01/17,17:42,0.89,-,0.939
2021/01/17,17:48,0.905,-,0.962
2021/01/17,17:54,0.921,-,0.974
2021/01/17,18:00,0.938,-,1.002
2021/01/17,18:06,0.955,-,1.025
2021/01/17,18:12,0.973,-,1.036
2021/01/17,18:18,0.991,-,1.056
2021/01/17,18:24,1.011,-,1.07
2021/01/17,18:30,1.03,-,1.09
2021/01/17,18:36,1.05,-,1.111
2021/01/17,18:42,1.07,-,1.136
2021/01/17,18:48,1.091,-,1.165
2021/01/17,18:54,1.112,-,1.183
2021/01/17,19:00,1.133,-,1.195
2021/01/17,19:06,1.154,-,1.22
2021/01/17,19:12,1.175,-,1.244
2021/01/17,19:18,1.195,-,1.26
2021/01/17,19:24,1.216,-,1.293
2021/01/17,19:30,1.237,-,1.318
2021/01/17,19:36,1.257,-,1.354
2021/01/17,19:42,1.277,-,1.369
2021/01/17,19:48,1.297,-,1.383
2021/01/17,19:54,1.316,-,1.399
2021/01/17,20:00,1.335,-,1.417
2021/01/17,20:06,1.353,-,1.444
2021/01/17,20:12,1.371,-,1.463
2021/01/17,20:18,1.388,-,1.478
2021/01/17,20:24,1.404,-,1.48
2021/01/17,20:30,1.42,-,1.495
2021/01/17,20:36,1.435,-,1.508
2021/01/17,20:42,1.449,-,1.533
2021/01/17,20:48,1.463,-,1.554
2021/01/17,20:54,1.475,-,1.559
2021/01/17,21:00,1.487,-,1.57
2021/01/17,21:06,1.498,-,1.576
2021/01/17,21:12,1.507,-,1.587
2021/01/17,21:18,1.516,-,1.596
2021/01/17,21:24,1.523,-,1.609
2021/01/17,21:30,1.53,-,1.613
2021/01/17,21:36,1.535,-,1.619
2021/01/17,21:42,1.539,-,1.611
2021/01/17,21:48,1.541,-,1.613
2021/01/17,21:54,1.542,-,1.619
2021/01/17,22:00,1.542,-,1.621
2021/01/17,22:06,1.541,-,1.623
2021/01/17,22:12,1.538,-,1.622
2021/01/17,22:18,1.533,-,1.612
2021/01/17,22:24,1.527,-,1.613
2021/01/17,22:30,1.519,-,1.608
2021/01/17,22:36,1.51,-,1.591
2021/01/17,22:42,1.499,-,1.579
2021/01/17,22:48,1.487,-,1.557
2021/01/17,22:54,1.473,-,1.552
2021/01/17,23:00,1.457,-,1.532
2021/01/17,23:06,1.44,-,1.525
2021/01/17,23:12,1.422,-,1.507
2021/01/17,23:18,1.401,-,1.486
2021/01/17,23:24,1.38,-,1.463
2021/01/17,23:30,1.357,-,1.436
2021/01/17,23:36,1.332,-,1.403
2021/01/17,23:42,1.307,-,1.385
2021/01/17,23:48,1.28,-,1.355
2021/01/17,23:54,1.252,-,1.324
2021/01/18,00:00,1.222,-,1.29
2021/01/18,00:06,1.192,-,1.246
2021/01/18,00:12,1.16,-,1.201
2021/01/18,00:18,1.128,-,1.176
2021/01/18,00:24,1.095,-,1.131
2021/01/18,00:30,1.061,-,1.09
2021/01/18,00:36,1.026,-,1.036
2021/01/18,00:42,0.991,-,1.022
2021/01/18,00:48,0.955,-,0.994
2021/01/18,00:54,0.919,-,0.953
2021/01/18,01:00,0.883,-,0.911
2021/01/18,01:06,0.846,-,0.879
2021/01/18,01:12,0.809,-,0.822
2021/01/18,01:18,0.772,-,0.778
2021/01/18,01:24,0.736,-,0.755
2021/01/18,01:30,0.699,-,0.723
2021/01/18,01:36,0.663,-,0.684
2021/01/18,01:42,0.627,-,0.626
2021/01/18,01:48,0.591,-,0.613
2021/01/18,01:54,0.556,-,0.561
2021/01/18,02:00,0.522,-,0.521
2021/01/18,02:06,0.488,-,0.509
2021/01/18,02:12,0.455,-,0.469
2021/01/18,02:18,0.423,-,0.423
2021/01/18,02:24,0.392,-,0.397
2021/01/18,02:30,0.363,-,0.352
2021/01/18,02:36,0.334,-,0.338
2021/01/18,02:42,0.306,-,0.317
2021/01/18,02:48,0.28,-,0.284
2021/01/18,02:54,0.255,-,0.275
2021/01/18,03:00,0.232,-,0.253
2021/01/18,03:06,0.21,-,0.222
2021/01/18,03:12,0.189,-,0.219
2021/01/18,03:18,0.17,-,0.206
2021/01/18,03:24,0.153,-,0.173
2021/01/18,03:30,0.137,-,0.153
2021/01/18,03:36,0.122,-,0.155
2021/01/18,03:42,0.11,-,0.116
2021/01/18,03:48,0.098,-,0.12
2021/01/18,03:54,0.089,-,0.123
2021/01/18,04:00,0.081,-,0.097
2021/01/18,04:06,0.075,-,0.12
2021/01/18,04:12,0.07,-,0.083
2021/01/18,04:18,0.067,-,0.073
2021/01/18,04:24,0.065,-,0.095
2021/01/18,04:30,0.065,-,0.082
2021/01/18,04:36,0.067,-,0.085
2021/01/18,04:42,0.07,-,0.104
2021/01/18,04:48,0.074,-,0.107
2021/01/18,04:54,0.08,-,0.11
2021/01/18,05:00,0.088,-,0.119
2021/01/18,05:06,0.097,-,0.127
2021/01/18,05:12,0.107,-,0.095
2021/01/18,05:18,0.119,-,0.146
2021/01/18,05:24,0.132,-,0.16
2021/01/18,05:30,0.146,-,0.17
2021/01/18,05:36,0.162,-,0.184
2021/01/18,05:42,0.179,-,0.207
2021/01/18,05:48,0.197,-,0.236
2021/01/18,05:54,0.216,-,0.245
2021/01/18,06:00,0.237,-,0.286
2021/01/18,06:06,0.259,-,0.315
2021/01/18,06:12,0.282,-,0.373
2021/01/18,06:18,0.305,-,0.357
2021/01/18,06:24,0.33,-,0.381
2021/01/18,06:30,0.356,-,0.406
2021/01/18,06:36,0.382,-,0.449
2021/01/18,06:42,0.41,-,0.459
2021/01/18,06:48,0.438,-,0.503
2021/01/18,06:54,0.467,-,0.533
2021/01/18,07:00,0.496,-,0.561
2021/01/18,07:06,0.526,-,0.606
2021/01/18,07:12,0.556,-,0.648
2021/01/18,07:18,0.587,-,0.664
2021/01/18,07:24,0.618,-,0.722
2021/01/18,07:30,0.65,-,0.727
2021/01/18,07:36,0.682,-,0.771
2021/01/18,07:42,0.714,-,0.815
2021/01/18,07:48,0.746,-,0.823
2021/01/18,07:54,0.778,-,0.867
2021/01/18,08:00,0.81,-,0.904
2021/01/18,08:06,0.842,-,0.957
2021/01/18,08:12,0.873,-,0.972
2021/01/18,08:18,0.905,-,1.002
2021/01/18,08:24,0.937,-,1.019
2021/01/18,08:30,0.968,-,1.063
2021/01/18,08:36,0.999,-,1.104
2021/01/18,08:42,1.029,-,1.151
2021/01/18,08:48,1.06,-,1.154
2021/01/18,08:54,1.089,-,1.173
2021/01/18,09:00,1.119,-,1.204
2021/01/18,09:06,1.148,-,1.231
2021/01/18,09:12,1.176,-,1.284
2021/01/18,09:18,1.204,-,1.312
2021/01/18,09:24,1.231,-,1.329
2021/01/18,09:30,1.257,-,1.344
2021/01/18,09:36,1.283,-,1.393
2021/01/18,09:42,1.307,-,1.416
2021/01/18,09:48,1.331,-,1.438
2021/01/18,09:54,1.355,-,1.448
2021/01/18,10:00,1.377,-,1.466
2021/01/18,10:06,1.398,-,1.481
2021/01/18,10:12,1.418,-,1.513
2021/01/18,10:18,1.437,-,1.514
2021/01/18,10:24,1.455,-,1.534
2021/01/18,10:30,1.472,-,1.565
2021/01/18,10:36,1.487,-,1.574
2021/01/18,10:42,1.501,-,1.632
2021/01/18,10:48,1.514,-,1.615
2021/01/18,10:54,1.525,-,1.632
2021/01/18,11:00,1.536,-,1.641
2021/01/18,11:06,1.544,-,1.647
2021/01/18,11:12,1.551,-,1.648
2021/01/18,11:18,1.557,-,1.642
2021/01/18,11:24,1.561,-,1.68
2021/01/18,11:30,1.564,-,1.673
2021/01/18,11:36,1.565,-,1.666
2021/01/18,11:42,1.565,-,1.699
2021/01/18,11:48,1.563,-,1.682
2021/01/18,11:54,1.56,-,1.655
2021/01/18,12:00,1.556,-,1.665
2021/01/18,12:06,1.55,-,1.656
2021/01/18,12:12,1.542,-,1.67
2021/01/18,12:18,1.534,-,1.627
2021/01/18,12:24,1.524,-,1.621
2021/01/18,12:30,1.512,-,1.607
