Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
2021/01/11,14:42,0.341,-,0.604
2021/01/11,14:48,0.304,-,0.546
2021/01/11,14:54,0.267,-,0.519
2021/01/11,15:00,0.232,-,0.486
2021/01/11,15:06,0.197,-,0.417
2021/01/11,15:12,0.164,-,0.415
2021/01/11,15:18,0.131,-,0.379
2021/01/11,15:24,0.1,-,0.338
2021/01/11,15:30,0.07,-,0.324
2021/01/11,15:36,0.042,-,0.293
2021/01/11,15:42,0.015,-,0.283
2021/01/11,15:48,-0.011,-,0.265
2021/01/11,15:54,-0.035,-,0.231
2021/01/11,16:00,-0.057,-,0.198
2021/01/11,16:06,-0.078,-,0.168
2021/01/11,16:12,-0.096,-,0.153
2021/01/11,16:18,-0.113,-,0.133
2021/01/11,16:24,-0.128,-,0.113
2021/01/11,16:30,-0.141,-,0.092
2021/01/11,16:36,-0.152,-,0.064
2021/01/11,16:42,-0.161,-,0.08
2021/01/11,16:48,-0.168,-,0.036
2021/01/11,16:54,-0.173,-,0.042
2021/01/11,17:00,-0.175,-,0.013
2021/01/11,17:06,-0.176,-,-0.003
2021/01/11,17:12,-0.174,-,0.004
2021/01/11,17:18,-0.17,-,0.027
2021/01/11,17:24,-0.165,-,0.032
2021/01/11,17:30,-0.157,-,0.008
2021/01/11,17:36,-0.147,-,0.03
2021/01/11,17:42,-0.135,-,0.067
2021/01/11,17:48,-0.121,-,0.058
2021/01/11,17:54,-0.106,-,0.079
2021/01/11,18:00,-0.088,-,0.069
2021/01/11,18:06,-0.069,-,0.094
2021/01/11,18:12,-0.048,-,0.086
2021/01/11,18:18,-0.026,-,0.104
2021/01/11,18:24,-0.002,-,0.157
2021/01/11,18:30,0.023,-,0.21
2021/01/11,18:36,0.05,-,0.23
2021/01/11,18:42,0.077,-,0.26
2021/01/11,18:48,0.106,-,0.284
2021/01/11,18:54,0.136,-,0.28
2021/01/11,19:00,0.166,-,0.327
2021/01/11,19:06,0.197,-,0.331
2021/01/11,19:12,0.229,-,0.391
2021/01/11,19:18,0.261,-,0.441
2021/01/11,19:24,0.293,-,0.466
2021/01/11,19:30,0.326,-,0.494
2021/01/11,19:36,0.359,-,0.522
2021/01/11,19:42,0.392,-,0.555
2021/01/11,19:48,0.425,-,0.584
2021/01/11,19:54,0.458,-,0.615
2021/01/11,20:00,0.491,-,0.678
2021/01/11,20:06,0.524,-,0.712
2021/01/11,20:12,0.556,-,0.744
2021/01/11,20:18,0.587,-,0.757
2021/01/11,20:24,0.619,-,0.784
2021/01/11,20:30,0.649,-,0.81
2021/01/11,20:36,0.679,-,0.851
2021/01/11,20:42,0.709,-,0.92
2021/01/11,20:48,0.737,-,0.939
2021/01/11,20:54,0.765,-,0.975
2021/01/11,21:00,0.792,-,1.045
2021/01/11,21:06,0.818,-,1.052
2021/01/11,21:12,0.844,-,1.078
2021/01/11,21:18,0.868,-,1.075
2021/01/11,21:24,0.891,-,1.102
2021/01/11,21:30,0.914,-,1.12
2021/01/11,21:36,0.935,-,1.153
2021/01/11,21:42,0.955,-,1.171
2021/01/11,21:48,0.973,-,1.218
2021/01/11,21:54,0.991,-,1.23
2021/01/11,22:00,1.007,-,1.203
2021/01/11,22:06,1.022,-,1.208
2021/01/11,22:12,1.036,-,1.217
2021/01/11,22:18,1.048,-,1.22
2021/01/11,22:24,1.059,-,1.233
2021/01/11,22:30,1.068,-,1.232
2021/01/11,22:36,1.076,-,1.26
2021/01/11,22:42,1.083,-,1.269
2021/01/11,22:48,1.087,-,1.26
2021/01/11,22:54,1.091,-,1.238
2021/01/11,23:00,1.092,-,1.261
2021/01/11,23:06,1.092,-,1.27
2021/01/11,23:12,1.09,-,1.278
2021/01/11,23:18,1.087,-,1.272
2021/01/11,23:24,1.082,-,1.279
2021/01/11,23:30,1.075,-,1.248
2021/01/11,23:36,1.066,-,1.252
2021/01/11,23:42,1.056,-,1.286
2021/01/11,23:48,1.044,-,1.263
2021/01/11,23:54,1.031,-,1.254
2021/01/12,00:00,1.016,-,1.217
2021/01/12,00:06,0.999,-,1.184
2021/01/12,00:12,0.981,-,1.173
2021/01/12,00:18,0.962,-,1.17
2021/01/12,00:24,0.941,-,1.119
2021/01/12,00:30,0.919,-,1.125
2021/01/12,00:36,0.895,-,1.107
2021/01/12,00:42,0.87,-,1.08
2021/01/12,00:48,0.844,-,1.052
2021/01/12,00:54,0.817,-,1.014
2021/01/12,01:00,0.789,-,0.977
2021/01/12,01:06,0.76,-,0.951
2021/01/12,01:12,0.731,-,0.927
2021/01/12,01:18,0.7,-,0.893
2021/01/12,01:24,0.669,-,0.846
2021/01/12,01:30,0.637,-,0.829
2021/01/12,01:36,0.605,-,0.801
2021/01/12,01:42,0.573,-,0.777
2021/01/12,01:48,0.54,-,0.728
2021/01/12,01:54,0.507,-,0.706
2021/01/12,02:00,0.474,-,0.654
2021/01/12,02:06,0.441,-,0.591
2021/01/12,02:12,0.407,-,0.551
2021/01/12,02:18,0.374,-,0.541
2021/01/12,02:24,0.342,-,0.513
2021/01/12,02:30,0.309,-,0.465
2021/01/12,02:36,0.277,-,0.464
2021/01/12,02:42,0.245,-,0.429
2021/01/12,02:48,0.214,-,0.406
2021/01/12,02:54,0.184,-,0.367
2021/01/12,03:00,0.154,-,0.357
2021/01/12,03:06,0.125,-,0.316
2021/01/12,03:12,0.096,-,0.311
2021/01/12,03:18,0.069,-,0.279
2021/01/12,03:24,0.043,-,0.236
2021/01/12,03:30,0.017,-,0.196
2021/01/12,03:36,-0.007,-,0.144
2021/01/12,03:42,-0.03,-,0.117
2021/01/12,03:48,-0.051,-,0.121
2021/01/12,03:54,-0.071,-,0.081
2021/01/12,04:00,-0.09,-,0.068
2021/01/12,04:06,-0.108,-,0.064
2021/01/12,04:12,-0.123,-,0.038
2021/01/12,04:18,-0.138,-,0.037
2021/01/12,04:24,-0.15,-,0.046
2021/01/12,04:30,-0.161,-,0.078
2021/01/12,04:36,-0.169,-,0.058
2021/01/12,04:42,-0.176,-,0.047
2021/01/12,04:48,-0.181,-,0.001
2021/01/12,04:54,-0.184,-,0.014
2021/01/12,05:00,-0.185,-,0.025
2021/01/12,05:06,-0.184,-,0.021
2021/01/12,05:12,-0.181,-,0.014
2021/01/12,05:18,-0.175,-,0.033
2021/01/12,05:24,-0.168,-,0.006
2021/01/12,05:30,-0.158,-,-0.005
2021/01/12,05:36,-0.146,-,0.033
2021/01/12,05:42,-0.133,-,0.04
2021/01/12,05:48,-0.117,-,0.062
2021/01/12,05:54,-0.099,-,0.088
2021/01/12,06:00,-0.079,-,0.092
2021/01/12,06:06,-0.056,-,0.126
2021/01/12,06:12,-0.032,-,0.146
2021/01/12,06:18,-0.007,-,0.157
2021/01/12,06:24,0.021,-,0.202
2021/01/12,06:30,0.05,-,0.223
2021/01/12,06:36,0.081,-,0.262
2021/01/12,06:42,0.114,-,0.254
2021/01/12,06:48,0.148,-,0.297
2021/01/12,06:54,0.183,-,0.319
2021/01/12,07:00,0.22,-,0.381
2021/01/12,07:06,0.257,-,0.423
2021/01/12,07:12,0.296,-,0.435
2021/01/12,07:18,0.335,-,0.499
2021/01/12,07:24,0.376,-,0.502
2021/01/12,07:30,0.416,-,0.559
2021/01/12,07:36,0.458,-,0.607
2021/01/12,07:42,0.5,-,0.636
2021/01/12,07:48,0.542,-,0.666
2021/01/12,07:54,0.584,-,0.731
2021/01/12,08:00,0.626,-,0.763
2021/01/12,08:06,0.669,-,0.798
2021/01/12,08:12,0.711,-,0.825
2021/01/12,08:18,0.753,-,0.828
2021/01/12,08:24,0.795,-,0.871
2021/01/12,08:30,0.836,-,0.915
2021/01/12,08:36,0.877,-,0.981
2021/01/12,08:42,0.917,-,1.015
2021/01/12,08:48,0.956,-,1.036
2021/01/12,08:54,0.995,-,1.098
2021/01/12,09:00,1.033,-,1.13
2021/01/12,09:06,1.07,-,1.161
2021/01/12,09:12,1.107,-,1.2
2021/01/12,09:18,1.142,-,1.216
2021/01/12,09:24,1.176,-,1.264
2021/01/12,09:30,1.209,-,1.314
2021/01/12,09:36,1.241,-,1.341
2021/01/12,09:42,1.271,-,1.386
2021/01/12,09:48,1.301,-,1.438
2021/01/12,09:54,1.329,-,1.438
2021/01/12,10:00,1.355,-,1.447
2021/01/12,10:06,1.381,-,1.471
2021/01/12,10:12,1.404,-,1.521
2021/01/12,10:18,1.427,-,1.513
2021/01/12,10:24,1.447,-,1.473
2021/01/12,10:30,1.466,-,1.545
2021/01/12,10:36,1.484,-,1.579
2021/01/12,10:42,1.499,-,1.567
2021/01/12,10:48,1.513,-,1.598
2021/01/12,10:54,1.525,-,1.63
2021/01/12,11:00,1.536,-,1.64
2021/01/12,11:06,1.544,-,1.664
2021/01/12,11:12,1.551,-,1.672
2021/01/12,11:18,1.555,-,1.702
2021/01/12,11:24,1.558,-,1.681
2021/01/12,11:30,1.558,-,1.671
2021/01/12,11:36,1.557,-,1.678
2021/01/12,11:42,1.553,-,1.674
2021/01/12,11:48,1.548,-,1.676
2021/01/12,11:54,1.54,-,1.674
2021/01/12,12:00,1.531,-,1.665
2021/01/12,12:06,1.519,-,1.659
2021/01/12,12:12,1.506,-,1.62
2021/01/12,12:18,1.49,-,1.62
2021/01/12,12:24,1.473,-,1.61
2021/01/12,12:30,1.453,-,1.594
2021/01/12,12:36,1.432,-,1.562
2021/01/12,12:42,1.409,-,1.559
2021/01/12,12:48,1.384,-,1.537
2021/01/12,12:54,1.357,-,1.504
2021/01/12,13:00,1.329,-,1.491
2021/01/12,13:06,1.3,-,1.454
2021/01/12,13:12,1.268,-,1.416
2021/01/12,13:18,1.236,-,1.41
2021/01/12,13:24,1.202,-,1.391
2021/01/12,13:30,1.167,-,1.365
2021/01/12,13:36,1.131,-,1.331
2021/01/12,13:42,1.093,-,1.323
2021/01/12,13:48,1.055,-,1.28
2021/01/12,13:54,1.016,-,1.235
2021/01/12,14:00,0.976,-,1.174
2021/01/12,14:06,0.936,-,1.131
2021/01/12,14:12,0.895,-,1.095
2021/01/12,14:18,0.853,-,1.032
2021/01/12,14:24,0.811,-,0.967
2021/01/12,14:30,0.769,-,0.931
2021/01/12,14:36,0.727,-,0.925
2021/01/12,14:42,0.685,-,0.913
2021/01/12,14:48,0.642,-,0.84
2021/01/12,14:54,0.6,-,0.783
2021/01/12,15:00,0.558,-,0.715
2021/01/12,15:06,0.516,-,0.695
2021/01/12,15:12,0.475,-,0.626
2021/01/12,15:18,0.434,-,0.585
2021/01/12,15:24,0.393,-,0.555
2021/01/12,15:30,0.353,-,0.509
2021/01/12,15:36,0.314,-,0.46
2021/01/12,15:42,0.276,-,0.457
2021/01/12,15:48,0.238,-,0.425
2021/01/12,15:54,0.202,-,0.396
2021/01/12,16:00,0.166,-,0.355
2021/01/12,16:06,0.132,-,0.304
2021/01/12,16:12,0.099,-,0.284
2021/01/12,16:18,0.067,-,0.224
2021/01/12,16:24,0.036,-,0.179
2021/01/12,16:30,0.007,-,0.174
2021/01/12,16:36,-0.02,-,0.134
2021/01/12,16:42,-0.046,-,0.146
2021/01/12,16:48,-0.07,-,0.097
2021/01/12,16:54,-0.093,-,0.09
2021/01/12,17:00,-0.114,-,0.06
2021/01/12,17:06,-0.132,-,0.053
2021/01/12,17:12,-0.149,-,0.014
2021/01/12,17:18,-0.164,-,-0.001
2021/01/12,17:24,-0.177,-,0
2021/01/12,17:30,-0.188,-,-0.016
2021/01/12,17:36,-0.196,-,-0.051
2021/01/12,17:42,-0.203,-,-0.071
2021/01/12,17:48,-0.207,-,-0.036
2021/01/12,17:54,-0.209,-,-0.038
2021/01/12,18:00,-0.209,-,-0.069
2021/01/12,18:06,-0.207,-,-0.074
2021/01/12,18:12,-0.202,-,-0.081
2021/01/12,18:18,-0.196,-,-0.091
2021/01/12,18:24,-0.187,-,-0.06
2021/01/12,18:30,-0.176,-,-0.065
2021/01/12,18:36,-0.163,-,-0.076
2021/01/12,18:42,-0.148,-,-0.047
2021/01/12,18:48,-0.131,-,-0.004
2021/01/12,18:54,-0.113,-,-0.004
2021/01/12,19:00,-0.093,-,0.018
2021/01/12,19:06,-0.071,-,0.06
2021/01/12,19:12,-0.047,-,0.067
2021/01/12,19:18,-0.022,-,0.098
2021/01/12,19:24,0.005,-,0.11
2021/01/12,19:30,0.032,-,0.15
2021/01/12,19:36,0.061,-,0.183
2021/01/12,19:42,0.091,-,0.192
2021/01/12,19:48,0.122,-,0.24
2021/01/12,19:54,0.154,-,0.302
2021/01/12,20:00,0.186,-,0.327
2021/01/12,20:06,0.219,-,0.382
2021/01/12,20:12,0.252,-,0.402
2021/01/12,20:18,0.286,-,0.462
2021/01/12,20:24,0.32,-,0.488
2021/01/12,20:30,0.354,-,0.545
2021/01/12,20:36,0.389,-,0.585
2021/01/12,20:42,0.423,-,0.63
2021/01/12,20:48,0.457,-,0.663
2021/01/12,20:54,0.491,-,0.734
2021/01/12,21:00,0.525,-,0.783
2021/01/12,21:06,0.558,-,0.836
2021/01/12,21:12,0.591,-,0.856
2021/01/12,21:18,0.623,-,0.875
2021/01/12,21:24,0.655,-,0.898
2021/01/12,21:30,0.686,-,0.924
2021/01/12,21:36,0.717,-,0.95
2021/01/12,21:42,0.746,-,0.979
2021/01/12,21:48,0.775,-,1.005
2021/01/12,21:54,0.803,-,1.019
2021/01/12,22:00,0.83,-,1.037
2021/01/12,22:06,0.856,-,1.059
2021/01/12,22:12,0.881,-,1.128
2021/01/12,22:18,0.905,-,1.105
2021/01/12,22:24,0.928,-,1.139
2021/01/12,22:30,0.95,-,1.171
2021/01/12,22:36,0.971,-,1.164
2021/01/12,22:42,0.99,-,1.183
2021/01/12,22:48,1.008,-,1.204
2021/01/12,22:54,1.025,-,1.251
2021/01/12,23:00,1.04,-,1.253
2021/01/12,23:06,1.054,-,1.278
2021/01/12,23:12,1.066,-,1.278
2021/01/12,23:18,1.077,-,1.254
2021/01/12,23:24,1.086,-,1.252
2021/01/12,23:30,1.094,-,1.271
2021/01/12,23:36,1.1,-,1.302
2021/01/12,23:42,1.105,-,1.31
2021/01/12,23:48,1.108,-,1.294
2021/01/12,23:54,1.109,-,1.289
2021/01/13,00:00,1.108,-,1.297
2021/01/13,00:06,1.106,-,1.302
2021/01/13,00:12,1.102,-,1.281
2021/01/13,00:18,1.096,-,1.281
2021/01/13,00:24,1.089,-,1.254
2021/01/13,00:30,1.08,-,1.246
2021/01/13,00:36,1.069,-,1.243
2021/01/13,00:42,1.056,-,1.238
2021/01/13,00:48,1.042,-,1.23
2021/01/13,00:54,1.026,-,1.176
2021/01/13,01:00,1.009,-,1.153
2021/01/13,01:06,0.99,-,1.141
2021/01/13,01:12,0.97,-,1.134
2021/01/13,01:18,0.948,-,1.105
2021/01/13,01:24,0.925,-,1.066
2021/01/13,01:30,0.9,-,1.078
2021/01/13,01:36,0.874,-,1.036
2021/01/13,01:42,0.848,-,1.028
2021/01/13,01:48,0.82,-,1.008
2021/01/13,01:54,0.791,-,0.973
2021/01/13,02:00,0.761,-,0.942
2021/01/13,02:06,0.731,-,0.89
2021/01/13,02:12,0.699,-,0.859
2021/01/13,02:18,0.668,-,0.836
2021/01/13,02:24,0.635,-,0.805
2021/01/13,02:30,0.602,-,0.781
2021/01/13,02:36,0.569,-,0.742
2021/01/13,02:42,0.536,-,0.702
2021/01/13,02:48,0.502,-,0.647
2021/01/13,02:54,0.468,-,0.613
2021/01/13,03:00,0.435,-,0.59
2021/01/13,03:06,0.401,-,0.561
2021/01/13,03:12,0.368,-,0.517
2021/01/13,03:18,0.334,-,0.497
2021/01/13,03:24,0.301,-,0.447
2021/01/13,03:30,0.269,-,0.423
2021/01/13,03:36,0.237,-,0.4
2021/01/13,03:42,0.206,-,0.371
2021/01/13,03:48,0.175,-,0.322
2021/01/13,03:54,0.145,-,0.304
2021/01/13,04:00,0.116,-,0.288
2021/01/13,04:06,0.087,-,0.267
2021/01/13,04:12,0.06,-,0.225
2021/01/13,04:18,0.034,-,0.203
2021/01/13,04:24,0.008,-,0.143
2021/01/13,04:30,-0.016,-,0.121
2021/01/13,04:36,-0.039,-,0.091
2021/01/13,04:42,-0.06,-,0.087
2021/01/13,04:48,-0.08,-,0.073
2021/01/13,04:54,-0.099,-,0.051
2021/01/13,05:00,-0.116,-,0.03
2021/01/13,05:06,-0.131,-,0.01
2021/01/13,05:12,-0.145,-,-0.001
2021/01/13,05:18,-0.157,-,0.013
2021/01/13,05:24,-0.167,-,-0.004
2021/01/13,05:30,-0.175,-,-0.002
2021/01/13,05:36,-0.181,-,-0.029
2021/01/13,05:42,-0.186,-,-0.021
2021/01/13,05:48,-0.188,-,-0.026
2021/01/13,05:54,-0.188,-,-0.034
2021/01/13,06:00,-0.186,-,-0.02
2021/01/13,06:06,-0.182,-,-0.025
2021/01/13,06:12,-0.176,-,-0.014
2021/01/13,06:18,-0.167,-,0.005
2021/01/13,06:24,-0.157,-,-0.005
2021/01/13,06:30,-0.144,-,0.008
2021/01/13,06:36,-0.129,-,0.032
2021/01/13,06:42,-0.112,-,0.075
2021/01/13,06:48,-0.093,-,0.095
2021/01/13,06:54,-0.072,-,0.122
2021/01/13,07:00,-0.049,-,0.123
2021/01/13,07:06,-0.024,-,0.165
2021/01/13,07:12,0.003,-,0.199
2021/01/13,07:18,0.032,-,0.206
2021/01/13,07:24,0.062,-,0.233
2021/01/13,07:30,0.094,-,0.286
2021/01/13,07:36,0.127,-,0.314
2021/01/13,07:42,0.162,-,0.35
2021/01/13,07:48,0.199,-,0.403
2021/01/13,07:54,0.236,-,0.451
2021/01/13,08:00,0.274,-,0.494
2021/01/13,08:06,0.314,-,0.524
2021/01/13,08:12,0.354,-,0.552
2021/01/13,08:18,0.395,-,0.613
2021/01/13,08:24,0.437,-,0.654
2021/01/13,08:30,0.479,-,0.694
2021/01/13,08:36,0.521,-,0.743
2021/01/13,08:42,0.564,-,0.788
2021/01/13,08:48,0.607,-,0.816
2021/01/13,08:54,0.649,-,0.851
2021/01/13,09:00,0.692,-,0.876
2021/01/13,09:06,0.735,-,0.93
2021/01/13,09:12,0.777,-,0.956
2021/01/13,09:18,0.819,-,1.004
2021/01/13,09:24,0.86,-,1.057
2021/01/13,09:30,0.901,-,1.099
2021/01/13,09:36,0.941,-,1.14
2021/01/13,09:42,0.981,-,1.172
2021/01/13,09:48,1.02,-,1.223
2021/01/13,09:54,1.057,-,1.254
2021/01/13,10:00,1.094,-,1.278
2021/01/13,10:06,1.13,-,1.329
2021/01/13,10:12,1.165,-,1.343
2021/01/13,10:18,1.199,-,1.361
2021/01/13,10:24,1.232,-,1.397
2021/01/13,10:30,1.263,-,1.442
2021/01/13,10:36,1.293,-,1.464
2021/01/13,10:42,1.322,-,1.52
2021/01/13,10:48,1.349,-,1.556
2021/01/13,10:54,1.375,-,1.59
2021/01/13,11:00,1.399,-,1.609
2021/01/13,11:06,1.422,-,1.645
2021/01/13,11:12,1.444,-,1.667
2021/01/13,11:18,1.463,-,1.685
2021/01/13,11:24,1.481,-,1.704
2021/01/13,11:30,1.497,-,1.734
2021/01/13,11:36,1.512,-,1.756
2021/01/13,11:42,1.525,-,1.776
2021/01/13,11:48,1.535,-,1.774
2021/01/13,11:54,1.544,-,1.798
2021/01/13,12:00,1.551,-,1.818
2021/01/13,12:06,1.556,-,1.808
2021/01/13,12:12,1.559,-,1.814
2021/01/13,12:18,1.56,-,1.817
2021/01/13,12:24,1.559,-,1.826
2021/01/13,12:30,1.556,-,1.821
2021/01/13,12:36,1.551,-,1.822
2021/01/13,12:42,1.543,-,1.81
2021/01/13,12:48,1.534,-,1.8
2021/01/13,12:54,1.523,-,1.784
2021/01/13,13:00,1.509,-,1.776
2021/01/13,13:06,1.494,-,1.758
2021/01/13,13:12,1.477,-,1.74
2021/01/13,13:18,1.457,-,1.723
2021/01/13,13:24,1.436,-,1.698
2021/01/13,13:30,1.413,-,1.678
2021/01/13,13:36,1.389,-,1.678
2021/01/13,13:42,1.362,-,1.659
2021/01/13,13:48,1.334,-,1.639
2021/01/13,13:54,1.304,-,1.604
2021/01/13,14:00,1.273,-,1.567
2021/01/13,14:06,1.241,-,1.541
2021/01/13,14:12,1.207,-,1.509
2021/01/13,14:18,1.172,-,1.476
2021/01/13,14:24,1.135,-,1.453
2021/01/13,14:30,1.098,-,1.4
2021/01/13,14:36,1.06,-,1.353
2021/01/13,14:42,1.021,-,1.309
2021/01/13,14:48,0.981,-,1.275
2021/01/13,14:54,0.94,-,1.233
2021/01/13,15:00,0.899,-,1.186
2021/01/13,15:06,0.857,-,1.143
2021/01/13,15:12,0.815,-,1.087
2021/01/13,15:18,0.773,-,1.023
2021/01/13,15:24,0.731,-,0.972
2021/01/13,15:30,0.688,-,0.931
2021/01/13,15:36,0.646,-,0.896
2021/01/13,15:42,0.603,-,0.85
2021/01/13,15:48,0.561,-,0.791
2021/01/13,15:54,0.519,-,0.752
2021/01/13,16:00,0.477,-,0.733
2021/01/13,16:06,0.436,-,0.685
2021/01/13,16:12,0.395,-,0.644
2021/01/13,16:18,0.355,-,0.604
2021/01/13,16:24,0.316,-,0.569
2021/01/13,16:30,0.277,-,0.516
2021/01/13,16:36,0.24,-,0.473
2021/01/13,16:42,0.203,-,0.45
2021/01/13,16:48,0.167,-,0.417
2021/01/13,16:54,0.133,-,0.385
2021/01/13,17:00,0.099,-,0.352
2021/01/13,17:06,0.067,-,0.332
2021/01/13,17:12,0.036,-,0.294
2021/01/13,17:18,0.007,-,0.269
2021/01/13,17:24,-0.021,-,0.232
2021/01/13,17:30,-0.048,-,0.22
2021/01/13,17:36,-0.072,-,0.195
2021/01/13,17:42,-0.095,-,0.163
2021/01/13,17:48,-0.116,-,0.138
2021/01/13,17:54,-0.136,-,0.119
2021/01/13,18:00,-0.153,-,0.093
2021/01/13,18:06,-0.168,-,0.078
2021/01/13,18:12,-0.182,-,0.053
2021/01/13,18:18,-0.193,-,0.03
2021/01/13,18:24,-0.202,-,0.018
2021/01/13,18:30,-0.209,-,0.015
2021/01/13,18:36,-0.214,-,-0.014
2021/01/13,18:42,-0.217,-,-0.005
2021/01/13,18:48,-0.217,-,0
2021/01/13,18:54,-0.215,-,0.002
2021/01/13,19:00,-0.211,-,-0.014
2021/01/13,19:06,-0.205,-,-0.008
2021/01/13,19:12,-0.197,-,0.014
2021/01/13,19:18,-0.187,-,0.005
2021/01/13,19:24,-0.174,-,0.024
2021/01/13,19:30,-0.16,-,0.06
2021/01/13,19:36,-0.143,-,0.072
2021/01/13,19:42,-0.125,-,0.088
2021/01/13,19:48,-0.105,-,0.104
2021/01/13,19:54,-0.083,-,0.111
2021/01/13,20:00,-0.06,-,0.144
2021/01/13,20:06,-0.035,-,0.189
2021/01/13,20:12,-0.009,-,0.208
2021/01/13,20:18,0.019,-,0.236
2021/01/13,20:24,0.047,-,0.281
2021/01/13,20:30,0.077,-,0.317
2021/01/13,20:36,0.108,-,0.343
2021/01/13,20:42,0.14,-,0.383
2021/01/13,20:48,0.173,-,0.406
2021/01/13,20:54,0.206,-,0.449
2021/01/13,21:00,0.239,-,0.474
2021/01/13,21:06,0.273,-,0.509
2021/01/13,21:12,0.308,-,0.568
2021/01/13,21:18,0.342,-,0.631
2021/01/13,21:24,0.377,-,0.687
2021/01/13,21:30,0.412,-,0.724
2021/01/13,21:36,0.446,-,0.78
2021/01/13,21:42,0.481,-,0.816
2021/01/13,21:48,0.515,-,0.853
2021/01/13,21:54,0.549,-,0.877
2021/01/13,22:00,0.582,-,0.895
2021/01/13,22:06,0.615,-,0.938
2021/01/13,22:12,0.647,-,0.955
2021/01/13,22:18,0.679,-,0.988
2021/01/13,22:24,0.71,-,1.021
2021/01/13,22:30,0.74,-,1.053
2021/01/13,22:36,0.77,-,1.086
2021/01/13,22:42,0.798,-,1.1
2021/01/13,22:48,0.826,-,1.113
2021/01/13,22:54,0.852,-,1.14
2021/01/13,23:00,0.878,-,1.157
2021/01/13,23:06,0.903,-,1.193
2021/01/13,23:12,0.926,-,1.21
2021/01/13,23:18,0.948,-,1.211
2021/01/13,23:24,0.969,-,1.238
2021/01/13,23:30,0.989,-,1.26
2021/01/13,23:36,1.008,-,1.278
2021/01/13,23:42,1.025,-,1.272
2021/01/13,23:48,1.041,-,1.287
2021/01/13,23:54,1.055,-,1.276
2021/01/14,00:00,1.068,-,1.292
2021/01/14,00:06,1.079,-,1.311
2021/01/14,00:12,1.089,-,1.323
2021/01/14,00:18,1.098,-,1.33
2021/01/14,00:24,1.104,-,1.343
2021/01/14,00:30,1.109,-,1.363
2021/01/14,00:36,1.113,-,1.354
2021/01/14,00:42,1.114,-,1.357
2021/01/14,00:48,1.114,-,1.368
2021/01/14,00:54,1.112,-,1.361
2021/01/14,01:00,1.109,-,1.357
2021/01/14,01:06,1.104,-,1.346
2021/01/14,01:12,1.097,-,1.328
2021/01/14,01:18,1.088,-,1.295
2021/01/14,01:24,1.078,-,1.284
2021/01/14,01:30,1.066,-,1.261
2021/01/14,01:36,1.052,-,1.277
2021/01/14,01:42,1.037,-,1.248
2021/01/14,01:48,1.02,-,1.231
2021/01/14,01:54,1.001,-,1.211
2021/01/14,02:00,0.982,-,1.198
2021/01/14,02:06,0.96,-,1.184
2021/01/14,02:12,0.938,-,1.17
2021/01/14,02:18,0.914,-,1.169
2021/01/14,02:24,0.888,-,1.137
2021/01/14,02:30,0.862,-,1.103
2021/01/14,02:36,0.835,-,1.072
2021/01/14,02:42,0.806,-,1.041
2021/01/14,02:48,0.777,-,1.011
2021/01/14,02:54,0.747,-,0.978
2021/01/14,03:00,0.716,-,0.965
2021/01/14,03:06,0.685,-,0.934
2021/01/14,03:12,0.653,-,0.886
2021/01/14,03:18,0.621,-,0.857
2021/01/14,03:24,0.588,-,0.816
2021/01/14,03:30,0.555,-,0.81
2021/01/14,03:36,0.522,-,0.781
2021/01/14,03:42,0.488,-,0.758
2021/01/14,03:48,0.455,-,0.752
2021/01/14,03:54,0.422,-,0.702
2021/01/14,04:00,0.389,-,0.664
2021/01/14,04:06,0.356,-,0.623
2021/01/14,04:12,0.323,-,0.578
2021/01/14,04:18,0.291,-,0.553
2021/01/14,04:24,0.26,-,0.521
2021/01/14,04:30,0.229,-,0.482
2021/01/14,04:36,0.198,-,0.421
2021/01/14,04:42,0.168,-,0.408
2021/01/14,04:48,0.139,-,0.382
2021/01/14,04:54,0.111,-,0.364
2021/01/14,05:00,0.084,-,0.335
2021/01/14,05:06,0.058,-,0.321
2021/01/14,05:12,0.032,-,0.286
2021/01/14,05:18,0.008,-,0.278
2021/01/14,05:24,-0.014,-,0.24
2021/01/14,05:30,-0.036,-,0.204
2021/01/14,05:36,-0.056,-,0.192
2021/01/14,05:42,-0.075,-,0.174
2021/01/14,05:48,-0.092,-,0.146
2021/01/14,05:54,-0.108,-,0.148
2021/01/14,06:00,-0.122,-,0.123
2021/01/14,06:06,-0.134,-,0.097
2021/01/14,06:12,-0.144,-,0.076
2021/01/14,06:18,-0.153,-,0.075
2021/01/14,06:24,-0.16,-,0.074
2021/01/14,06:30,-0.165,-,0.067
2021/01/14,06:36,-0.168,-,0.068
2021/01/14,06:42,-0.169,-,0.074
2021/01/14,06:48,-0.167,-,0.083
2021/01/14,06:54,-0.164,-,0.076
2021/01/14,07:00,-0.159,-,0.114
2021/01/14,07:06,-0.151,-,0.112
2021/01/14,07:12,-0.141,-,0.138
2021/01/14,07:18,-0.13,-,0.147
2021/01/14,07:24,-0.116,-,0.173
2021/01/14,07:30,-0.1,-,0.183
2021/01/14,07:36,-0.082,-,0.217
2021/01/14,07:42,-0.061,-,0.248
2021/01/14,07:48,-0.039,-,0.274
2021/01/14,07:54,-0.015,-,0.302
2021/01/14,08:00,0.01,-,0.322
2021/01/14,08:06,0.038,-,0.386
